Wall time,Step,Value
1779328038.7069252,6630784,168.76412963867188
1779328039.0663414,6631584,298.5762634277344
1779328120.5419955,6677504,207.97080993652344
1779328272.2032125,6733920,283.9945373535156
1779328279.1915615,6750144,266.4746398925781
1779328345.8125615,6755872,-32.657684326171875
1779328434.0900104,6814016,198.91156005859375
1779328434.5563457,6815008,180.5512237548828
1779328434.690711,6815296,-55.527347564697266
1779328498.6996226,6817920,211.2147674560547
1779328499.9331853,6820704,254.33792114257812
1779328502.503636,6826624,244.84335327148438
1779328581.9374783,6862528,-74.81688690185547
1779328582.2277465,6863136,166.74977111816406
1779328583.0309422,6864896,285.53887939453125
1779328583.319583,6865568,172.22962951660156
1779328662.8430026,6904800,-92.42575073242188
1779328734.7736263,6924448,164.02113342285156
1779328809.9547966,6950560,298.5064697265625
1779328895.81403,7000352,208.14466857910156
1779328897.1663675,7003456,281.671142578125
1779329208.8483617,7133056,285.5905456542969
1779329437.1816761,7215264,-73.46621704101562
1779329437.7458746,7216544,272.63134765625
1779329439.0230198,7219360,268.8612060546875
1779329513.885803,7246144,288.83819580078125
1779329514.1773715,7246912,280.5677795410156
1779329514.4087124,7247520,263.5771179199219
1779329519.2829118,7258944,270.85491943359375
1779329519.2952592,7258976,302.0012512207031
1779329522.4454236,7266272,269.2633056640625
1779329523.7968102,7269376,191.27957153320312
1779329749.0552397,7349696,276.0634460449219
1779329989.1621912,7468224,312.60467529296875
1779329989.79684,7469632,288.6295471191406
1779329990.2818856,7470688,306.7484130859375
1779330054.936572,7471552,323.5158386230469
1779330066.5846236,7499008,274.0938720703125
1779330067.2011461,7500544,177.4541473388672
1779330067.8100107,7501984,291.7332458496094
1779330068.2004635,7502880,177.71128845214844
1779330068.212591,7502912,160.7080078125
1779330989.761914,7879648,315.0293273925781
1779330991.4276042,7883488,281.1839904785156
1779330991.8618584,7884512,192.6639404296875
1779330993.1285596,7887456,312.5453796386719
1779330995.1989033,7892416,244.62200927734375
1779331061.5228999,7897344,197.7122802734375
1779331073.8636954,7926592,290.8636169433594
1779331074.7766037,7928800,173.73703002929688
1779331379.5689962,8046048,-79.31304931640625
1779331382.1247432,8051968,254.4017333984375
1779331383.392031,8054912,-71.80509948730469
1779331385.7437227,8060384,-33.679664611816406
1779332543.2886095,8541504,292.36676025390625
1779332545.3483016,8546496,-18.605205535888672
1779339054.8806367,11282912,284.985595703125
1779339057.3093855,11288640,255.92660522460938
1779339058.0248313,11290272,258.7751159667969
1779339059.190638,11293120,289.1960144042969
1779339060.7463315,11296768,176.86244201660156
1779339060.761941,11296800,-129.99227905273438
1779339060.8678427,11297056,267.5903625488281
1779340825.8940897,12028064,256.2999572753906
1779340826.0073328,12028352,273.63372802734375
1779340826.7808046,12030080,279.4190673828125
1779340829.118454,12035648,169.23887634277344
1779340830.093527,12037920,326.0906677246094
1779340835.9389193,12051776,254.0027618408203
1779340837.8430543,12056320,139.96058654785156
1779340838.1265073,12057024,286.4646301269531
1779341905.7045383,12490240,300.0445251464844
1779341911.649782,12504480,259.2239685058594
1779341914.4899325,12511232,272.1136169433594
1779341981.3935895,12517568,245.53053283691406
1779341982.5096211,12520224,287.1965026855469
1779341982.9820783,12521312,174.30633544921875
1779341983.1205223,12521632,275.8509826660156
1779342597.5464835,12792128,187.91258239746094
1779342598.7862508,12795424,268.0439453125
1779342598.9562888,12795872,289.3013000488281
1779342599.4805517,12797248,164.12196350097656
1779342602.698183,12805760,202.1641387939453
1779342670.0160992,12815424,171.44261169433594
1779342744.8687172,12845760,293.549560546875
1779342744.9396975,12845952,272.1370544433594
1779342744.951925,12845984,-51.26439666748047
1779342745.14002,12846496,194.57777404785156
1779342745.3158782,12846976,257.5072021484375
1779343048.6331756,12979744,254.76058959960938
1779343049.1097996,12981056,251.3221435546875
1779343049.273647,12981504,240.66937255859375
1779343055.3523312,12998240,261.29302978515625
1779343055.6582887,12999072,259.3433837890625
1779343130.0911224,13028320,168.56321716308594
1779343131.1967168,13031360,317.7652893066406
1779343132.8666885,13035936,200.5319366455078
1779343134.6092336,13040736,179.86807250976562
1779343201.7080436,13049696,257.88665771484375
1779343203.1201153,13053600,269.2631530761719
1779343204.0759358,13056224,310.4580383300781
1779343207.7603638,13066400,281.2620849609375
1779343350.4034114,13108096,274.3643798828125
1779343663.4199398,13268480,216.6442108154297
1779343735.5016494,13291456,192.66104125976562
1779343736.4643455,13294112,258.95391845703125
1779343737.7403924,13297664,287.96600341796875
1779343806.76712,13312000,278.9441833496094
1779343882.6128287,13345280,202.9618377685547
1779343884.333763,13350048,263.96099853515625
1779343884.4269354,13350304,254.46957397460938
1779343885.4067087,13353024,298.2833557128906
1779343961.427948,13387232,311.48980712890625
1779343963.040943,13391712,189.9384002685547
1779343963.109844,13391904,285.5906982421875
1779343963.3378808,13392544,273.9643859863281
1779343963.5329754,13393088,313.75396728515625
1779343964.0979147,13394656,175.16151428222656
1779343965.357969,13398144,242.66529846191406
1779343965.6228688,13398880,148.8101348876953
1779343965.956611,13399808,280.83636474609375
1779343966.2678883,13400672,168.32687377929688
1779344030.9604065,13402976,304.8930969238281
1779344031.2286518,13403712,295.4233703613281
1779344031.7978709,13405280,273.1035461425781
1779344032.565956,13407424,260.7266845703125
1779344033.4168644,13409792,145.545654296875
1779344182.8380759,13470016,204.78846740722656
1779344186.2151341,13479392,270.7113952636719
1779344188.3041053,13485184,255.1752471923828
1779344566.4937184,13648992,188.132080078125
1779344872.0461535,13787904,266.64874267578125
1779344938.6552596,13795776,8.015509605407715
1779344939.7624195,13798848,269.30694580078125
1779344943.039177,13807936,273.4709167480469
1779345095.6578424,13876192,273.48785400390625
1779345097.726589,13881920,265.86566162109375
1779345098.6268134,13884416,247.2034454345703
1779345479.4250476,14051488,273.85211181640625
1779345551.829618,14074720,277.04058837890625
1779345623.985586,14096896,291.0122375488281
1779345624.1372478,14097312,-24.722713470458984
1779345624.2407396,14097600,266.31903076171875
1779345624.9206362,14099488,287.1270751953125
1779345628.0479136,14108160,160.80667114257812
1779345628.6881282,14109920,243.3535614013672
1779345705.0018232,14143360,294.69024658203125
1779345705.3364813,14144288,287.6824645996094
1779345706.07543,14146336,200.9923095703125
1779345777.4576333,14166080,166.1796417236328
1779345784.2016084,14184736,277.7759094238281
1779345853.5798013,14199584,-73.47357177734375
1779345855.2048135,14204064,-82.69246673583984
1779345860.830192,14219616,298.79705810546875
1779345861.4400742,14221312,-50.61602783203125
1779345927.5389783,14226816,181.9648895263672
1779345928.2730608,14228864,243.5399627685547
1779345928.3662922,14229120,262.5579833984375
1779345929.2189064,14231488,264.2878112792969
1779345929.50564,14232288,263.6604309082031
1779346009.5376565,14276352,152.02212524414062
1779346011.5725129,14281984,295.0862121582031
1779346077.5573246,14287168,192.932861328125
1779346077.650081,14287424,317.34490966796875
1779346164.9627466,14351936,269.8209228515625
1779346457.1737292,14451456,313.4483337402344
1779346457.3574054,14451968,269.8231506347656
1779346462.976818,14467520,212.85716247558594
1779346463.275176,14468352,297.541748046875
1779346695.200604,14578560,266.4480895996094
1779346696.353637,14581760,256.0451965332031
1779346762.1877348,14586496,282.54913330078125
1779346762.2451425,14586656,174.92286682128906
1779346762.3611798,14586976,-76.30498504638672
1779346762.9280162,14588544,165.47119140625
1779346765.9100058,14596800,154.83570861816406
1779346769.9503837,14608000,154.14076232910156
1779346842.425596,14631520,265.39801025390625
1779346842.631601,14632096,-60.967166900634766
1779346843.116995,14633440,172.4874725341797
1779346843.1753047,14633600,275.7355041503906
1779346845.8863318,14641152,-63.46929168701172
1779346912.802345,14649088,187.62828063964844
1779346916.0699015,14658144,284.99749755859375
1779346916.0820508,14658176,-44.19884490966797
1779346918.0982456,14663776,185.5528106689453
1779347829.2828834,15064352,270.8689270019531
1779347830.843943,15068672,274.8645324707031
1779347831.8146265,15071360,299.4033508300781
1779347831.9789867,15071808,286.712646484375
1779347832.1293788,15072224,279.053955078125
1779347832.290573,15072672,160.57595825195312
1779347895.7631953,15074496,-69.12409210205078
1779347977.1715274,15126240,-92.28448486328125
1779347977.6216815,15127488,274.3379821777344
1779347978.1697679,15129024,297.921875
1779348125.721709,15190304,172.09056091308594
1779348126.0716267,15191264,157.7654571533203
1779348126.9147577,15193600,-98.24537658691406
1779348126.995402,15193824,211.70510864257812
1779348127.09998,15194112,-86.52825927734375
1779348128.4496584,15197856,314.02252197265625
1779348204.6132822,15234976,273.19482421875
1779348205.3689322,15237056,314.0340270996094
1779348271.2813942,15245760,292.6352233886719
1779348271.4214742,15246144,309.7272644042969
1779348272.4926238,15249120,163.14390563964844
1779348273.5286343,15252000,268.38922119140625
1779348273.790378,15252736,297.5959777832031
1779348864.7874084,15501088,258.91729736328125
1779348865.3054066,15502528,247.4121551513672
1779348867.878095,15509664,289.2104797363281
1779348869.0185795,15512832,297.31024169921875
1779348872.9455128,15523712,159.09463500976562
1779348873.0379484,15523968,172.57513427734375
1779349468.95268,15786144,145.3549346923828
1779349468.987392,15786240,179.6267852783203
1779349535.4871502,15796800,288.3692321777344
1779349536.3042078,15799072,161.31158447265625
1779351939.9829712,16859136,160.23672485351562
1779351942.5620158,16866240,262.6865539550781
1779352017.1100512,16895360,292.5914306640625
1779352019.2737727,16901312,296.84405517578125
1779352019.3211277,16901440,254.16575622558594
1779352019.5850472,16902176,258.0588073730469
1779352019.8058069,16902784,290.63311767578125
1779352020.5688539,16904896,176.39305114746094
1779352020.8951259,16905792,212.41209411621094
1779352087.0891628,16911904,176.3270263671875
1779352087.544362,16913152,-88.1223373413086
1779352090.1499233,16920320,162.4877471923828
1779352090.33541,16920832,279.2510681152344
1779352090.5770264,16921504,298.4300842285156
1779352093.6426566,16929952,256.8224792480469
1779352096.7635708,16938560,305.4581298828125
1779352168.3758242,16959616,-538.7666015625
1779352244.3384929,16992608,240.7493896484375
1779352244.5583394,16993216,184.60867309570312
1779352244.825238,16993952,279.9118957519531
1779352313.3063114,17006688,262.6510009765625
1779352322.9157043,17033152,291.16094970703125
1779352323.3574023,17034368,189.8819122314453
1779352323.3812518,17034432,289.4766540527344
1779352395.5220306,17056992,265.6652526855469
1779352475.2946703,17100672,171.02645874023438
1779355116.6795256,18219200,274.38653564453125
1779355117.6236286,18221792,253.96533203125
1779355117.9256408,18222624,204.49038696289062
1779355118.031292,18222912,182.822509765625
1779355125.2698867,18242880,206.52615356445312
1779355192.6452618,18252928,288.57708740234375
1779355192.9703317,18253824,156.2323760986328
1779355197.0660715,18265120,309.0904541015625
1779355197.1016905,18265216,151.19386291503906
1779355270.1679678,18290592,199.2723846435547
1779355270.2386713,18290784,269.3997497558594
1779355270.4352667,18291328,-82.9513931274414
1779355272.6283617,18297376,315.61676025390625
1779355273.2532625,18299104,284.3418884277344
1779355273.5792558,18300000,304.5223388671875
1779355274.863836,18303520,248.97219848632812
1779355275.1435728,18304288,280.8853759765625
1779355277.1959941,18309920,272.7212219238281
1779355277.2308874,18310016,267.05731201171875
1779355344.1584961,18318464,317.2428283691406
1779355344.6935718,18319936,257.19317626953125
1779355344.7751927,18320160,296.4463195800781
1779355344.7990716,18320224,288.6878967285156
1779355351.2158754,18337920,287.9961242675781
1779355351.4157183,18338464,306.98883056640625
1779355353.3433127,18343776,266.234375
1779355353.4029794,18343936,289.8909912109375
1779355355.103775,18348608,245.65382385253906
1779355419.6049511,18350336,277.2681579589844
1779355419.733739,18350688,177.04849243164062
1779355495.1042318,18382944,270.29168701171875
1779355495.745952,18384704,297.37628173828125
1779355496.1533,18385824,281.2840881347656
1779355497.098203,18388416,247.62991333007812
1779355501.3677325,18400192,280.26397705078125
1779355501.6341786,18400928,177.28111267089844
1779355505.2980125,18411040,291.9020690917969
1779355505.4026978,18411328,278.2117919921875
1779355574.5316715,18425984,276.0799560546875
1779355574.5665708,18426080,293.9063415527344
1779355575.260334,18428000,286.371337890625
1779355575.3763134,18428320,294.3735656738281
1779355578.93752,18438144,-76.48703002929688
1779355579.1460574,18438720,146.16165161132812
1779355579.9163237,18440832,278.6015625
1779355580.9735272,18443744,297.9817810058594
1779358144.0750887,19549504,287.4966735839844
1779358145.9767087,19554752,269.9688415527344
1779358221.6927352,19587712,291.97467041015625
1779358289.407893,19598400,262.21728515625
1779358294.6061196,19612736,294.4278259277344
1779358295.0455015,19613952,245.2162322998047
1779358373.061016,19653088,262.48773193359375
1779358374.1063943,19655968,276.72186279296875
1779358374.3381946,19656608,267.3201904296875
1779358375.700553,19660384,241.39344787597656
1779358439.9651237,19661216,319.9453125
1779358973.4476824,19897600,280.5265197753906
1779358973.551755,19897888,293.60601806640625
1779359050.9587297,19935552,300.3526611328125
1779359052.169997,19938912,-68.2760009765625
1779359052.660046,19940256,295.60833740234375
1779359052.897706,19940896,271.5191955566406
1779359055.8145761,19948960,288.3684387207031
1779359056.1038961,19949760,179.3877410888672
1779359128.9511657,19974176,281.2433776855469
1779359134.0630403,19988256,296.2199401855469
